project_id,fleet_id,site_id,vehicle_id,model,manufacturer,model_year,vehicle_type,vocation,vehicle_class_size,body_type,body_manufacturer,power,torque,drivetrain_type,main_energy_source_units,main_energy_source_capacity,range_units,nominal_total_range,charging_h2_connector_type,is_plug_in,is_hybrid,if_hybrid_range_from_main_energy_source,if_hybrid_range_from_secondary_energy_source,h2_pressure,ev_max_charge,fuel_cell_h2_acceptance_rate,fuel_on_site,fuel_public,is_operated_in_dac,expected_deployment_date,actual_deployment_date,deployment_end_date,cause_of_deployment_delay,brake_replacement_rates,tire_replacement_rates,num_drivers,electric_motor_type,electric_motor_model
G14-LCTI-09,GenLog-01,,GenLog-01-BYD-II-44,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-12-11,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,GenLog-01,,GenLog-01-BYD-II-45,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-12-11,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,GenLog-01,,GenLog-01-BYD-II-61,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-12-11,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,GoldenState-01,,GoldenState-01-BYD-I-01,Q3M Phase I,BYD,2017,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1476,Battery Electric,kWh,207,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-06-25,2019-11-30,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,GoldenState-01,,GoldenState-01-BYD-I-02,Q3M Phase I,BYD,2017,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1476,Battery Electric,kWh,207,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-06-25,2019-11-30,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,GSC-01,,GSC-01-BYD-I-01,Q3M Phase I,BYD,2017,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1476,Battery Electric,kWh,207,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-06-25,2019-11-30,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,GSC-01,,GSC-01-BYD-II-01,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-09-09,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,GSC-01,,GSC-01-BYD-II-02,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-11-13,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,Harris-01,,Harris-01-TransPower P579-8,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-03-12,2021-05-31,NA,,,,"Electric, dual motors",
G14-LCTI-09,LADWP-01,,LADWP-01-TransPower P579-2,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2019-05-01,2021-06-03,NA,,,,"Electric, dual motors",
G14-LCTI-09,NFI-01,,NFI-01-TransPower P579-3,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-04-01,2020-11-30,NA,,,,"Electric, dual motors",
G14-LCTI-09,OakHabor-01,,OakHabor-01-TransPower P579-12/9,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-08-01,2021-05-31,NA,,,,"Electric, dual motors",
G14-LCTI-09,Pasha-01,,Pasha-01-BYD-II-53,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,,,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,PepsiCo-01,,PepsiCo-01-TransPower P579-6,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-09-01,2021-05-31,NA,,,,"Electric, dual motors",
G14-LCTI-09,QuikPick-01,,QuikPick-01-BYD-II-46,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,,,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,QuikPick-01,,QuikPick-01-BYD-II-61,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,,,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,SCE-01,,SCE-01-TransPower P579-5,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2021-02-22,2021-05-31,NA,,,,"Electric, dual motors",
G14-LCTI-09,SeaLog-01,,SeaLog-01-BYD-II-42,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-11-13,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,SeaLog-01,,SeaLog-01-BYD-II-43,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-11-13,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,SeaLog-01,,SeaLog-01-BYD-II-48,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-11-13,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,SeaLog-01,,SeaLog-01-BYD-II-58,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-11-13,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,TTSI-01,,TTSI-01-BYD-I-22,Q3M Phase I,BYD,2017,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1476,Battery Electric,kWh,207,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-07-25,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,TTSI-01,,TTSI-01-BYD-I-23,Q3M Phase I,BYD,2017,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1476,Battery Electric,kWh,207,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-07-25,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,TTSI-01,,TTSI-01-BYD-II-41,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-10-01,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,TTSI-01,,TTSI-01-BYD-II-50,Q3M Phase II,BYD,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1770,Battery Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,2019-10-01,2021-05-31,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,TTSI-01,,TTSI-01-KW-01,T680,Kenworth,,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,Kenworth,420,,CNG hybrid-electric (series),kWh,100,,,,True,True,30,250,NA,,NA,,,,,2019-12-01,2021-03-31,NA,,,,,
G14-LCTI-09,TTSI-01,,TTSI-01-KW-02,T680,Kenworth,,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,Kenworth,420,,CNG hybrid-electric (series),kWh,100,,,,True,True,30,250,NA,,NA,,,,,2019-12-01,2021-03-31,NA,,,,,
G14-LCTI-09,TTSI-01,,TTSI-01-TransPower P579-1,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-03-15,2021-02-28,NA,,,,"Electric, dual motors",
G14-LCTI-09,Werner-01,,Werner-01-TransPower P579-11,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-01-23,2021-05-31,NA,,,,"Electric, dual motors",
G16-ZTRK-04,USPS-01,USPS-01,USPS-8550013,Motiv,Motiv,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,84.8,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G16-ZTRK-04,USPS-01,USPS-01,USPS-8550020,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,Cummins PowerDrive 4000
G16-ZTRK-04,USPS-01,USPS-01,USPS-8550021,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,Cummins PowerDrive 4000
G16-ZTRK-04,USPS-01,USPS-01,USPS-8550023,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,Cummins PowerDrive 4000
G16-ZTRK-04,USPS-01,USPS-01,USPS-8550025,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8200,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 8,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8201,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 9,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007018,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007019,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007020,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007021,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007022,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007023,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007024,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-SCSD,SCUSD-01-01,SMQV007034,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-05-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-SCSD,SCUSD-01-01,SMQV007035,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-05-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-SCSD,SCUSD-01-01,SMQV007036,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-05-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006873,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006874,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006875,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006876,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006877,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006878,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006879,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006880,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006881,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006882,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006883,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006884,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006885,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006886,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006887,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-02,G16-ZBUS-02-TRSD,TRUSD-01-0,SMQV006888,SST-e,Motiv,,School Bus,School Bus,20ft,"Bus, School",Trans Tech,150,1200,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2018-01-01,2019-12-31,,,,,,
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1119,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-DEMO-03,G16-DEMO-03-LBCT,G16-DEMO-03-LBCT-1,351488,T2E Terminal Tractor,Kalmar Ottawa,2020,Yard Tractor,"Nonroad, Industrial/MH",Class 8,Day Cab Tractor,Kalmar Ottawa,150,500,Battery Electric,kWh,220,,,Conductive: proprietary,True,False,Not Applicable,Not Applicable,Not Applicable,55,Not Applicable,true,false,True,Not Available,2019-07-17 00:00:00,Not Applicable,Additional requirements needed that were not requested in initial specification,Not Available,Not Available,1,Induction,Not Available
G16-DEMO-03,G16-DEMO-03-LBCT,G16-DEMO-03-LBCT-1,P43144,ZLC-906,Taylor,2019,Other,"Nonroad, Industrial/MH",Class 8,Other,Taylor,150,275,Battery Electric,kWh,922,,,Conductive: proprietary,True,False,Not Applicable,Not Applicable,Not Applicable,150,Not Applicable,true,false,True,Not Available,2020-02-03 00:00:00,Not Applicable,Issues with charging unit,Not Available,Not Available,1,Permanent Magnet,BYD PMSM Traction Motor
G16-DEMO-03,G16-DEMO-03-SSAM,G16-DEMO-03-SSAM-1,P43145,ZLC-906,Taylor,2019,Other,"Nonroad, Industrial/MH",Class 8,Other,Taylor,150,275,Battery Electric,kWh,922,,,Conductive: proprietary,True,False,Not Applicable,Not Applicable,Not Applicable,150,Not Applicable,true,false,True,Not Available,2020-01-27 00:00:00,Not Applicable,Issues with charging unit,Not Available,Not Available,1,Permanent Magnet,BYD PMSM Traction Motor
G16-DEMO-03,G16-DEMO-03-SSAM,G16-DEMO-03-SSAM-1,P43146,ZLC-906,Taylor,2019,Other,"Nonroad, Industrial/MH",Class 8,Other,Taylor,150,275,Battery Electric,kWh,922,,,Conductive: proprietary,True,False,Not Applicable,Not Applicable,Not Applicable,150,Not Applicable,true,false,True,Not Available,2020-01-27 00:00:00,Not Applicable,Issues with charging unit,Not Available,Not Available,1,Permanent Magnet,BYD PMSM Traction Motor
G16-DEMO-03,G16-DEMO-03-LBCT,G16-DEMO-03-LBCT-1,HFC-YT-LBCT-01,Not Available,CNHTC,2019,Yard Tractor,"Nonroad, Industrial/MH",Class 8,Day Cab Tractor,Sinotruck,Not Available,Not Available,Fuel cell,kg,Not Available,,,J2600,False,False,Not Applicable,Not Applicable,Not Available,Not Applicable,Not Available,true,false,True,Not Available,Not Applicable,Not Applicable,Vehicle removed from project due to safety concerns and other issues,Not Available,Not Available,Not Applicable,Not Available,Not Available
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7017,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7018,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7019,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7020,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7021,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
