#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
1N6BF0KYXMN803091,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803172,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803401,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803611,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803687,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803706,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803818,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803849,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN804127,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN804161,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN804273,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN804287,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN804676,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN804712,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN804824,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN805553,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN805682,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN805729,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN807397,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN807674,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN807917,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN809991,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN810932,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN800022,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN800263,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN800909,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN800974,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN801218,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN802028,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN802305,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN802918,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803017,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803020,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803440,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803454,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803616,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803700,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803759,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN803955,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN804314,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN804992,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN807486,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN807519,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN807584,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN807679,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN808346,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809707,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809724,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809786,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809836,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809898,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809920,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809934,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809951,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN809965,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN810873,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN810923,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN810968,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN811117,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN811151,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN811232,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY0MN811246,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN800031,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN800062,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN800143,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN800899,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN801387,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN801440,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN801499,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN802328,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN802359,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN802569,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN802863,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN802880,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN803527,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN803544,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN803558,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN803608,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN803673,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN803690,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN803737,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN804709,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN807559,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN807660,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN808002,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN808386,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809389,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809599,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809702,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809747,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809814,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809859,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809912,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN809926,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN810168,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN810252,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN810851,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN811028,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN811143,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN811191,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN811210,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN811269,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY1MN811286,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN800040,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN800183,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN800233,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN800328,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN800345,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN800362,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN801317,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN801351,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN801365,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN801429,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN801446,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN801527,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802032,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802077,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802192,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802418,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802435,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802533,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802838,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN802998,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN803066,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN803469,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN803553,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN803715,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN803763,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN803875,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN803990,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN804914,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN807473,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN807828,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN808025,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN808073,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN808087,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN808364,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN808476,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN809109,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN809191,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN809434,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN809840,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN809885,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN809918,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN809949,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN810521,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN810664,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN810891,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN810907,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN810941,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN811068,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN811099,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN811135,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN811183,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN811409,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY2MN811491,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800015,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800046,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800239,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800323,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800337,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800743,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800810,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN800936,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN801424,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN802105,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN802203,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN802492,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN802623,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN802685,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN802752,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN802962,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN803299,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN803612,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN803710,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN803769,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN807708,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN807997,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN808051,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN808213,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN808258,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN808485,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809636,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809653,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809717,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809751,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809765,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809782,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809832,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809846,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809877,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809930,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN809975,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN810544,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN811242,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN811256,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY3MN811435,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN800024,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN800153,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN800864,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN801383,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN802274,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN802498,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN802873,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN803005,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN803425,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN803490,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN803554,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN803599,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN804607,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN804929,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN807460,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN807961,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN808916,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809645,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809676,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809693,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809757,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809774,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809807,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809838,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809922,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809936,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809984,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN809998,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN810486,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN810861,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN810990,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN811198,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN811220,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN811248,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY4MN811265,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN800162,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN800193,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN800243,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN800288,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN801490,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN801991,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN802039,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN802123,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN802560,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN802610,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN802896,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN803093,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN803546,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN803692,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN803840,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN804244,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN804485,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN804552,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN805930,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN806561,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN807841,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN809587,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN809699,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN809749,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN809900,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN810027,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN810061,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN810903,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN811016,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN811159,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN811226,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN811307,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN811419,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY5MN811534,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN800333,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN801482,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN802180,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN802194,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN802499,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN802583,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN802776,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN803426,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN803507,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN803541,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN803569,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN803653,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN803779,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN807606,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN807704,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN807833,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN807993,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN808027,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN808075,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN808416,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN809680,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN809744,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN809825,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN809842,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN809873,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN809971,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN810019,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN810909,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN811042,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN811171,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN811218,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN811283,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY6MN811431,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800051,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800082,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800096,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800132,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800146,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800163,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800289,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN800437,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN801409,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN802088,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN802317,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN802849,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN802964,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN803466,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN803516,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN803578,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN803628,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN803726,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN804181,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN804200,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN804956,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN807422,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0LY7MN809509,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
